type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol
-0.571366589416845,-0.4756160624230221,-1.0309075214700372,0.4219945397797879,-0.8289661839599424,-0.6862677022378214,-0.14228727608188654,-0.06625512664176642,-1.099448843042575,0.19683212139082484,0.12636587422918208,0.7615159920361549
-0.571366589416845,-0.7071548116627879,0.8530850124698658,-1.9192775900274601,-0.9130489163194192,-0.286590805963345,-0.02959873671405376,-0.29627235956982323,-0.6325397293321073,0.13457525499307582,-1.1508782600926823,-0.7477661485761627
-0.571366589416845,-0.16689773010333397,1.9470161612091648,1.110603989723096,-0.8920282332295498,-0.7719127514394949,-0.08594300639797016,-0.7209195588216204,-1.8331631645875532,0.6948870525728282,-0.9492081336208088,1.9354021014012908
-0.571366589416845,0.14182060221635417,0.002249674561522678,0.697438319757111,-0.9130489163194192,-0.6577193525039302,-0.7620742426049669,0.9776692381855684,-0.9993968901045965,-0.6125071417799293,-0.008080876752066882,0.6776669842243598
-0.571366589416845,-0.5527956455029438,-0.1800721835616939,-1.2306681400841517,0.43227480143220925,-0.3436875054311274,0.19577834202161182,0.3053111727035561,0.267927847109477,0.01006152219757496,-0.20975100322394033,-0.8316151563879578
-0.571366589416845,-0.7843343947427096,1.9470161612091648,1.110603989723096,-0.8920282332295498,-0.7719127514394949,-0.08594300639797016,-0.7209195588216204,-1.8331631645875532,0.6948870525728282,-0.9492081336208088,1.9354021014012908
-0.571366589416845,-0.6299752285828656,-0.1800721835616939,0.4219945397797879,-0.5346766207017737,-0.5149776038344744,-0.6493857032371341,-0.24319145966334857,-1.1661501450012026,-0.30122280979117855,-1.2181016355833068,0.4261199607889731
-0.571366589416845,-0.32125689626317805,-0.4839419471003879,0.697438319757111,-0.786924817780204,-0.20094575676167142,0.5901882298090266,0.11068120637981575,-0.5658384273734798,1.5664831821413343,-0.3441977542051893,0.006874921729996099
-0.571366589416845,0.2961797683761976,2.0077901139169034,-1.2306681400841517,-0.8289661839599424,0.5127629865856078,-0.31132008513363574,0.9245883382790937,-0.3323838705182459,-1.0483052065641836,-0.14252762773331584,-0.999313172011548
-0.571366589416845,-0.4756160624230221,-0.423167994392649,0.6285773747627801,-0.8710075501396808,-0.11530070755999801,-0.8184185122888833,0.4645538724229801,0.13452524319218465,1.2551988501525808,-0.41142112969581374,-0.4123701173289809
-0.571366589416845,-0.16689773010333397,-0.5447158998081267,0.008828869813803004,0.7475850477802471,-0.286590805963345,1.4353522750677725,2.2869981025452764,0.267927847109477,0.19683212139082484,-0.20975100322394033,-0.076974086081799
-0.571366589416845,-0.24407731318325568,-0.6054898525158656,0.21541170479679525,-0.9340695994092884,-0.11530070755999801,0.25212261170552824,0.535328405631613,-0.5658384273734798,1.4419694493458333,-0.6130912561676868,-0.4123701173289809
-0.571366589416845,-0.16689773010333397,-0.3623940416849102,0.4908554847741188,0.6845229985106394,-0.14384905729388922,0.08308980265377904,0.44686023912082184,0.46803175298535993,1.006171384561579,-0.008080876752066882,0.006874921729996099
-0.571366589416845,0.14182060221635417,-0.423167994392649,1.110603989723096,-0.9130489163194192,-0.2580424562294538,-0.7620742426049669,0.2876175394013979,-1.099448843042575,-0.1767090769956777,-0.2769743787145648,0.9292140076597452
-0.571366589416845,-0.012538563943489898,-0.11929823085395505,0.28427264979112615,-0.7238627685105964,-0.6577193525039302,0.36481115107336104,-0.030867860037449978,-1.3662540508770855,-0.7370208745754302,1.2019398820791722,1.5161570623423137
-0.571366589416845,0.9907960160954956,-0.6054898525158656,0.4908554847741188,1.0418746110384158,-0.3436875054311274,-0.5930414335532177,0.4645538724229801,0.9015902157164767,-0.11445221059792589,-0.008080876752066882,-0.4123701173289809
-0.571366589416845,0.8364368499356523,-1.2132293795932536,0.14655075980246476,-0.9130489163194192,-0.4007842048989096,-1.3255169394441308,-1.2163412912820504,-0.43243582345622444,1.5664831821413343,-0.8819847581301844,-0.24467210170539067
-0.571366589416845,0.14182060221635417,-0.5447158998081267,0.28427264979112615,-0.7133524269656618,-0.17239740702778023,0.026745532969862637,-0.278578726267665,-0.899344937166655,-0.1767090769956777,-0.6130912561676868,0.25842194516538286
-0.571366589416845,-0.7843343947427096,-1.3347772850087314,0.14655075980246476,-0.5136559376119044,-0.3151391556972362,0.7028767691768594,0.022213039869024672,-0.2656825685596183,1.2551988501525808,-0.14252762773331584,-1.2508601954469347
-0.571366589416845,-1.0930527270623978,-0.423167994392649,-0.8175024701181668,1.998315691627464,-0.3436875054311274,-0.48035289418538496,1.1192183046028341,0.5013824039646738,0.94391451816383,-1.0836548846020577,-0.24467210170539067
-0.571366589416845,0.0646410191364318,-0.3623940416849102,0.7662992647514418,-0.786924817780204,0.684053084988955,-0.5366971638693013,0.12837483968197397,-1.3996047018563995,-0.1767090769956777,-0.7475380071489358,1.9354021014012908
-0.571366589416845,-0.5527956455029438,0.3061194381002167,-0.6109196351351743,-0.009159543455043738,-0.14384905729388922,-0.31132008513363574,0.5884093055380876,-0.43243582345622444,0.13457525499307582,-1.2181016355833068,-0.4123701173289809
-0.571366589416845,-0.16689773010333397,-0.058524278146216184,0.008828869813803004,-0.8920282332295498,-0.08675235782610681,0.4211554207572774,0.3937793392143472,-1.3662540508770855,-0.5502502753821803,-1.6886652640176774,0.5938179764125633
-0.571366589416845,0.0646410191364318,-0.6054898525158656,0.4908554847741188,2.62893618432354,0.02744104110945799,0.8155653085446922,0.5884093055380876,1.7353564901994334,-0.05219534420017685,-1.1508782600926823,-1.5862562266941167
-0.571366589416845,0.0646410191364318,-0.6054898525158656,0.4908554847741188,2.62893618432354,0.02744104110945799,0.8155653085446922,0.5884093055380876,1.7353564901994334,-0.05219534420017685,-1.1508782600926823,-1.5862562266941167
-0.571366589416845,-0.3984364793430998,-0.6662638052236043,0.4908554847741188,-0.6187593530612504,3.3105012605069426,1.8297621628551874,0.7476520052575115,-0.3323838705182459,-0.6747640081776811,-1.1508782600926823,-0.9154641641997529
-0.571366589416845,-0.3984364793430998,-0.6054898525158656,0.4908554847741188,-0.5346766207017737,3.3390496102408336,1.8297621628551874,0.7299583719553533,-0.3323838705182459,-0.7370208745754302,-1.285325011073931,-0.9154641641997529
-0.571366589416845,-0.16689773010333397,-0.1800721835616939,-0.4043368001521819,0.4112541183423401,0.3700212379161522,-0.14228727608188654,0.783039271861828,0.23457719613012612,-0.5502502753821803,-0.47864450518643786,-0.5800681329525711
-0.571366589416845,-0.4756160624230221,-0.6054898525158656,-0.335475855157851,-0.8499868670498114,0.02744104110945799,0.13943407233769542,0.6414902054445623,-0.43243582345622444,0.01006152219757496,0.19358924971980657,-0.8316151563879578
-0.571366589416845,-0.3984364793430998,-0.6662638052236043,-0.4043368001521819,-0.8499868670498114,0.1130860903111314,0.13943407233769542,0.6768774720488787,-0.43243582345622444,0.13457525499307582,0.19358924971980657,-0.8316151563879578
-0.571366589416845,0.14182060221635417,-0.9701335687622985,-0.060032075180527875,-0.8499868670498114,0.05598939084334919,0.4211554207572774,0.9068947049769355,-0.5324877763941659,-0.36347967618892757,-0.008080876752066882,-0.4123701173289809
-0.571366589416845,-0.7843343947427096,0.6707631543466496,-0.4043368001521819,-0.21936637435373565,0.198731139512805,1.8297621628551874,1.5969464037611059,-0.23233191758030444,0.3213458541863257,-0.07530425224269136,-0.5800681329525711
-0.571366589416845,-0.7843343947427096,0.7315371070543883,-0.47319774514651275,-0.21936637435373565,0.2843761887144786,1.773417893171271,1.614640037063264,-0.2656825685596183,0.19683212139082484,-0.07530425224269136,-0.5800681329525711
-0.571366589416845,-0.16689773010333397,-0.1800721835616939,-0.4043368001521819,0.4112541183423401,0.3700212379161522,-0.14228727608188654,0.783039271861828,0.23457719613012612,-0.5502502753821803,-0.47864450518643786,-0.5800681329525711
-0.571366589416845,-0.24407731318325568,-0.9093596160545596,0.21541170479679525,-0.09324227581452059,0.3129245384483698,0.08308980265377904,0.6061029388402458,0.10117459221287083,0.8816576517660781,-0.3441977542051893,-0.5800681329525711
-0.571366589416845,-0.012538563943489898,-0.9093596160545596,-0.060032075180527875,-0.8079455008700731,0.1701827897789138,0.026745532969862637,1.0130565047898847,-0.9993968901045965,0.8194007853683292,-0.6130912561676868,1.01306301547154
-0.571366589416845,-0.4756160624230221,-0.5447158998081267,-0.19775396516918964,-0.9130489163194192,0.341472888182261,0.47749969044119384,0.1460684729841322,-1.099448843042575,0.7571439189705773,0.32803600070105476,0.4261199607889731
-0.571366589416845,-0.7843343947427096,-1.091681474177776,0.07768981480813388,-0.9130489163194192,0.02744104110945799,-0.5366971638693013,-0.5970641257065129,-1.2328514469598304,0.6326301861750765,-0.47864450518643786,0.34227095297717797
-0.571366589416845,-0.6299752285828656,-0.9701335687622985,0.21541170479679525,-0.9340695994092884,-0.3151391556972362,0.47749969044119384,-0.13702965985039928,-1.1995007959805164,0.5703733197773274,-1.2181016355833068,0.34227095297717797
-0.571366589416845,-0.32125689626317805,-0.8485856633468207,1.8680743846607348,-0.9550902824991574,2.5967925171596633,0.4211554207572774,0.2876175394013979,-0.5658384273734798,-0.05219534420017685,-1.0164315091114333,-1.1670111876351397
-0.571366589416845,-0.24407731318325568,-0.5447158998081267,0.21541170479679525,-0.8710075501396808,-0.48642925410058324,-0.08594300639797016,1.3315419042287326,-1.299552748918458,-0.5502502753821803,-0.07530425224269136,0.4261199607889731
-0.571366589416845,-0.012538563943489898,-0.7878117106390821,0.14655075980246476,1.3571848573864538,-0.3722358551650186,0.36481115107336104,1.7208018368762135,0.5013824039646738,-0.7992777409731819,-0.20975100322394033,-0.7477661485761627
-0.571366589416845,-0.9386935609025537,-0.9093596160545596,-0.4043368001521819,1.4622882728357998,-0.22949410649556262,1.097286656964274,0.5530220389337712,0.834888913757849,0.5081164533795756,-1.1508782600926823,-1.3347092032587298
-0.571366589416845,-0.4756160624230221,0.2453454853924778,-1.161807195089821,-0.17732500817399743,-0.3436875054311274,-0.31132008513363574,-0.6678386589151458,-0.5324877763941659,-0.6747640081776811,-1.0164315091114333,-0.24467210170539067
-0.571366589416845,0.14182060221635417,-0.8485856633468207,0.28427264979112615,-0.8920282332295498,-0.5149776038344744,0.7592210388607757,-0.08394875994392463,-0.699241031290735,0.8816576517660781,-1.285325011073931,-0.49621912514077593
-0.571366589416845,-0.32125689626317805,-0.7270377579313432,-0.5420586901408436,-0.1142629589043897,1.026633281795649,-0.02959873671405376,0.12837483968197397,0.13452524319218465,-1.1728189393596846,-0.47864450518643786,-1.5862562266941167
-0.571366589416845,-0.9386935609025537,-0.9093596160545596,-0.4043368001521819,1.4622882728357998,-0.22949410649556262,1.097286656964274,0.5530220389337712,0.834888913757849,0.5081164533795756,-1.1508782600926823,-1.3347092032587298
-0.571366589416845,-0.16689773010333397,0.7923110597621269,-1.7126947550444673,-0.9130489163194192,-0.6006226530361478,-0.7620742426049669,0.623796572142404,-1.2328514469598304,-1.2350758057574336,-1.285325011073931,0.006874921729996099
-0.571366589416845,-0.4756160624230221,0.2453454853924778,-1.161807195089821,-0.17732500817399743,-0.3436875054311274,-0.31132008513363574,-0.6678386589151458,-0.5324877763941659,-0.6747640081776811,-1.0164315091114333,-0.24467210170539067
-0.571366589416845,-0.012538563943489898,-0.6054898525158656,-0.335475855157851,-0.8499868670498114,-0.5149776038344744,0.026745532969862637,0.11068120637981575,-0.6658903803114212,-0.4257365425866794,-0.47864450518643786,-0.1608230938935941
-0.571366589416845,-0.7843343947427096,0.06302362726926121,-1.9881385350217906,-0.8920282332295498,0.2272794892466962,-0.08594300639797016,0.07529393977549932,-0.43243582345622444,0.01006152219757496,0.0591424987385576,-1.1670111876351397
-0.571366589416845,-0.6299752285828656,-0.4839419471003879,-0.5420586901408436,0.2010472874436482,-0.45788090436669204,-0.19863154576580294,0.1460684729841322,-1.4663060038150642,0.01006152219757496,-0.2769743787145648,1.767704085777699
-0.571366589416845,-0.3984364793430998,-0.5447158998081267,-1.2995290850784824,-0.8920282332295498,-0.4293325546328008,2.8439590171656826,1.030750138092043,-0.899344937166655,-0.48799340898442845,-0.7475380071489358,-0.5800681329525711
-0.571366589416845,-0.3984364793430998,-0.6662638052236043,-0.060032075180527875,-0.7028420854207271,-0.286590805963345,-0.02959873671405376,-0.34935325947629786,-0.699241031290735,0.6948870525728282,0.7313762536448016,0.17457293735358628
-0.571366589416845,0.14182060221635417,-0.6054898525158656,-0.19775396516918964,0.9788125617688082,-0.17239740702778023,-0.5366971638693013,-0.19011055975687394,0.5013824039646738,-0.5502502753821803,-1.2181016355833068,-0.8316151563879578
-0.571366589416845,-0.7843343947427096,-0.423167994392649,0.7662992647514418,0.49533685070181677,-0.0011073086244332093,0.9845981175964413,2.269304469243118,0.3012784980887908,-0.7370208745754302,-0.14252762773331584,-1.2508601954469347
-0.571366589416845,-0.32125689626317805,-0.24084613626943277,-0.6109196351351743,-0.17732500817399743,0.1416344400450226,1.1254587918062324,2.171989486081248,0.3679798000474185,0.6326301861750765,0.46248275168230374,-0.8316151563879578
-0.571366589416845,-0.9386935609025537,-0.423167994392649,-0.2666149101635201,-0.13528364199425902,0.198731139512805,0.026745532969862637,1.508478237250315,0.5680837059233014,2.936134242891841,1.2019398820791722,-0.4123701173289809
-0.571366589416845,1.0679755991754174,-0.6662638052236043,0.9728820997344345,-0.9340695994092884,-0.05820400809221561,-1.212828400076298,-0.7740004587280951,-0.19898126660099064,-1.6708738705416852,-0.2769743787145648,-1.1670111876351397
-0.571366589416845,-0.3984364793430998,-0.6662638052236043,-0.060032075180527875,-0.7028420854207271,-0.286590805963345,-0.02959873671405376,-0.34935325947629786,-0.699241031290735,0.6948870525728282,0.7313762536448016,0.17457293735358628
-0.571366589416845,0.14182060221635417,-0.6054898525158656,-0.19775396516918964,0.9788125617688082,-0.17239740702778023,-0.5366971638693013,-0.19011055975687394,0.5013824039646738,-0.5502502753821803,-1.2181016355833068,-0.8316151563879578
-0.571366589416845,-0.08971814702341228,-0.9701335687622985,0.28427264979112615,-0.8499868670498114,-0.3722358551650186,0.026745532969862637,-0.5085959591957219,-1.6330592587116333,0.2590889877885739,-1.0836548846020577,1.8515530935894942
-0.571366589416845,-0.16689773010333397,-0.11929823085395505,0.14655075980246476,-0.8710075501396808,-0.4007842048989096,-0.5930414335532177,-0.8270813586345697,-1.1661501450012026,0.5703733197773274,0.7985996291354261,1.264610038906927
-0.571366589416845,0.14182060221635417,-0.9701335687622985,-0.12889302017485876,0.7055436816005088,0.2272794892466962,-0.25497581544971937,-0.22549782636119037,0.46803175298535993,-1.7331307369394369,0.19358924971980657,-0.999313172011548
-0.571366589416845,-0.3984364793430998,1.217728728716299,-0.2666149101635201,-0.009159543455043738,0.1130860903111314,-0.5366971638693013,-0.19011055975687394,0.067823941233557,0.3213458541863257,-1.0836548846020577,-1.2508601954469347
-0.571366589416845,-0.32125689626317805,-0.7270377579313432,-0.060032075180527875,-0.8499868670498114,-0.08675235782610681,0.19577834202161182,-0.030867860037449978,-0.5991890783527936,1.0684282509593308,1.605280135022919,0.09072392954179119
-0.571366589416845,-0.08971814702341228,-0.8485856633468207,0.14655075980246476,2.2190328640710906,-0.17239740702778023,1.1536309266481906,0.8892010716747772,1.2684473764890027,-0.05219534420017685,0.46248275168230374,-1.0831621798233446
-0.571366589416845,-0.08971814702341228,0.002249674561522678,-0.8175024701181668,0.13798523817404046,0.198731139512805,0.928253847912525,0.8538138050704609,-0.032228011704384475,-0.30122280979117855,-0.7475380071489358,-0.4123701173289809
-0.571366589416845,0.0646410191364318,-0.7270377579313432,-0.12889302017485876,0.5794195830612935,-0.2580424562294538,0.646532499492943,1.614640037063264,0.6347850078819661,0.6948870525728282,-0.47864450518643786,-0.8316151563879578
-0.571366589416845,-0.08971814702341228,0.5492152489311718,2.0057962746493967,1.3361641742965846,-0.3151391556972362,1.3226637356999398,0.6945711053510369,0.9015902157164767,-0.6747640081776811,-0.5458678806770624,-1.5024072188823214
-0.571366589416845,-0.08971814702341228,0.6099892016389107,2.0746572196437274,1.3361641742965846,-0.3436875054311274,1.209975196332107,0.6414902054445623,0.9349408666958275,-0.6125071417799293,-0.47864450518643786,-1.5024072188823214
-0.571366589416845,-0.012538563943489898,-0.30162008897717163,2.143518164638058,1.167998709577631,-0.3436875054311274,1.3790080053838563,0.7122647386531951,0.9015902157164767,-0.7992777409731819,-0.6130912561676868,-1.5024072188823214
-0.571366589416845,-0.32125689626317805,-0.5447158998081267,-0.060032075180527875,1.6514744206446226,-0.17239740702778023,2.1678277809586857,1.5261718705524732,0.834888913757849,0.01006152219757496,-0.3441977542051893,-0.6639171407643676
-0.571366589416845,-0.08971814702341228,0.5492152489311718,2.0057962746493967,1.3361641742965846,-0.3151391556972362,1.3226637356999398,0.6945711053510369,0.9015902157164767,-0.6747640081776811,-0.5458678806770624,-1.5024072188823214
-0.571366589416845,-0.08971814702341228,0.6099892016389107,2.0746572196437274,1.3361641742965846,-0.3436875054311274,1.209975196332107,0.6414902054445623,0.9349408666958275,-0.6125071417799293,-0.47864450518643786,-1.5024072188823214
-0.571366589416845,-0.012538563943489898,0.3061194381002167,2.143518164638058,1.167998709577631,-0.3436875054311274,1.3790080053838563,0.7122647386531951,0.9015902157164767,-0.7992777409731819,-0.6130912561676868,-1.5024072188823214
-0.571366589416845,-0.8615139778226321,-0.423167994392649,0.7662992647514418,0.43227480143220925,-0.20094575676167142,1.9424507022230202,2.25161083594096,0.33462914906810465,-0.6125071417799293,-0.41142112969581374,-1.2508601954469347
-0.571366589416845,-0.24407731318325568,-0.6054898525158656,0.07768981480813388,-0.786924817780204,-0.6006226530361478,0.928253847912525,0.3583920726100308,-1.5663579567530055,0.2590889877885739,-0.8819847581301844,1.767704085777699
-0.571366589416845,-0.24407731318325568,-0.7878117106390821,0.07768981480813388,-0.7659041346903348,-0.629171002770039,0.9845981175964413,0.3583920726100308,-1.5997086077323195,0.19683212139082484,-0.8147613826395602,1.767704085777699
-0.571366589416845,0.21900018529627588,-1.0309075214700372,0.008828869813803004,-0.786924817780204,-0.45788090436669204,1.1536309266481906,0.5707156722359293,-1.0327475410839104,-0.05219534420017685,-0.6130912561676868,0.84536499984795
-0.571366589416845,-0.08971814702341228,-0.4839419471003879,-0.19775396516918964,1.4622882728357998,-0.3436875054311274,1.773417893171271,2.198529936034485,0.7348369608199076,-1.1105620729619328,-0.7475380071489358,-1.0831621798233446
-0.571366589416845,-0.9386935609025537,0.002249674561522678,2.350100999621051,2.1980121809812214,-0.286590805963345,-0.25497581544971937,0.8538138050704609,1.0683434706130828,-0.48799340898442845,-0.20975100322394033,-1.418558211070525
-0.571366589416845,1.0679755991754174,-0.45355497074651846,0.28427264979112615,-0.8920282332295498,-0.629171002770039,-0.8747627819727997,-0.6324513923108294,-1.1327994940218888,-1.6708738705416852,-1.1508782600926823,0.7615159920361549
-0.571366589416845,1.9941305961344817,0.12379757997700007,0.9728820997344345,1.062895294128285,-0.2580424562294538,-1.49454974849588,-0.5793704924043547,0.3012784980887908,-2.044415068928188,-1.5542185130364288,-0.32852110951718577
-0.571366589416845,-0.9386935609025537,0.002249674561522678,2.350100999621051,2.1980121809812214,-0.286590805963345,-0.25497581544971937,0.8538138050704609,1.0683434706130828,-0.48799340898442845,-0.20975100322394033,-1.418558211070525
-0.571366589416845,0.14182060221635417,-0.5447158998081267,0.35313359478545703,1.6935157868243609,0.1130860903111314,1.209975196332107,1.3492355375308909,0.9349408666958275,-1.3595895385529344,-0.6130912561676868,-1.1670111876351397
-0.571366589416845,-0.08971814702341228,-1.3347772850087314,0.008828869813803004,0.8737091463194622,-0.05820400809221561,1.8861064325391037,0.8184265384661444,0.5013824039646738,1.1306851173570798,-0.8147613826395602,-0.9154641641997529
-0.571366589416845,-0.9386935609025537,-0.7878117106390821,-0.5420586901408436,1.399226223566192,-0.17239740702778023,1.3790080053838563,0.8538138050704609,0.7681876117992213,0.7571439189705773,-0.9492081336208088,-0.9154641641997529
-0.571366589416845,0.21900018529627588,-0.21045915991556335,0.5597164297684496,2.828632673677297,0.08453774057724019,0.7592210388607757,0.9599756048834102,1.7687071411787472,-1.4218464049506834,-0.47864450518643786,-1.2508601954469347
-0.571366589416845,0.14182060221635417,-0.5447158998081267,0.35313359478545703,1.6935157868243609,0.1130860903111314,1.209975196332107,1.3492355375308909,0.9349408666958275,-1.3595895385529344,-0.6130912561676868,-1.1670111876351397
-0.571366589416845,0.0646410191364318,-1.2740033323009925,0.008828869813803004,1.8827019346331837,-0.14384905729388922,0.19577834202161182,-0.11933602654824106,0.9015902157164767,-0.11445221059792589,-1.2181016355833068,-1.0831621798233446
-0.571366589416845,-0.08971814702341228,-1.3347772850087314,0.008828869813803004,0.8737091463194622,-0.05820400809221561,1.8861064325391037,0.8184265384661444,0.5013824039646738,1.1306851173570798,-0.8147613826395602,-0.9154641641997529
-0.571366589416845,-0.08971814702341228,-0.6662638052236043,0.21541170479679525,2.3241362795204368,-0.45788090436669204,1.6607293538034382,0.9776692381855684,1.4352006313855719,-0.36347967618892757,0.3952593761916793,-1.1670111876351397
-0.571366589416845,-0.08971814702341228,-0.6662638052236043,0.21541170479679525,2.3241362795204368,-0.45788090436669204,1.6607293538034382,0.9776692381855684,1.4352006313855719,-0.36347967618892757,0.3952593761916793,-1.1670111876351397
-0.571366589416845,-0.24407731318325568,-0.058524278146216184,-0.2666149101635201,-0.8710075501396808,-0.14384905729388922,0.36481115107336104,1.2607673710200997,-0.6658903803114212,0.3213458541863257,0.46248275168230374,-0.1608230938935941
-0.571366589416845,-0.5527956455029438,-1.0309075214700372,1.523769659689081,0.6424816323309012,0.7411497844567374,1.8861064325391037,0.8361201717683027,0.4013304510267323,-2.044415068928188,-0.9492081336208088,-1.418558211070525
-0.571366589416845,-0.012538563943489898,-0.423167994392649,0.9728820997344345,2.7971016490424936,-0.11530070755999801,0.8155653085446922,2.4639344355668586,1.7687071411787472,-1.1105620729619328,-0.07530425224269136,-1.3347092032587298
-0.571366589416845,-0.012538563943489898,-0.1800721835616939,1.2483258797117576,1.6514744206446226,-0.0011073086244332093,2.1114835112747694,1.4023164374373656,1.1683954235510243,-1.2973326721551854,-0.41142112969581374,-1.0831621798233446
-0.571366589416845,-0.3984364793430998,0.4276673435156941,0.14655075980246476,0.7896264139599853,-0.20094575676167142,-0.08594300639797016,0.6061029388402458,0.7014863098405938,0.01006152219757496,-0.14252762773331584,-1.1670111876351397
-0.571366589416845,-0.3984364793430998,0.4276673435156941,0.14655075980246476,0.7896264139599853,-0.20094575676167142,-0.08594300639797016,0.6061029388402458,0.7014863098405938,0.01006152219757496,-0.14252762773331584,-1.1670111876351397
-0.571366589416845,-1.3245914763021636,0.8834719888237352,-2.194721370004783,-0.8289661839599424,0.2558278389805874,-1.2691726697602146,-0.22549782636119037,-0.23233191758030444,2.562593044505338,-0.8819847581301844,-0.6639171407643676
-0.571366589416845,-0.9386935609025537,-0.1800721835616939,-0.5420586901408436,-0.4505938883422969,-0.4293325546328008,-0.31132008513363574,0.4822475057251383,-1.099448843042575,0.5703733197773274,-0.6130912561676868,0.6776669842243598
-0.571366589416845,-0.16689773010333397,-1.2132293795932536,0.5597164297684496,-0.786924817780204,-0.6006226530361478,-0.8184185122888833,-0.5439832258000382,-1.1995007959805164,-0.1767090769956777,-0.7475380071489358,1.0969120232833367
-0.571366589416845,-0.012538563943489898,-0.1800721835616939,1.2483258797117576,1.6514744206446226,-0.0011073086244332093,2.1114835112747694,1.4023164374373656,1.1683954235510243,-1.2973326721551854,-0.41142112969581374,-1.0831621798233446
-0.571366589416845,0.0646410191364318,-0.11929823085395505,1.110603989723096,1.6514744206446226,0.1130860903111314,1.491696544751689,1.4200100707395238,1.1683954235510243,-1.1105620729619328,-0.20975100322394033,-1.0831621798233446
-0.571366589416845,-1.0158731439824753,0.12379757997700007,-1.9192775900274601,0.0539025058145638,-0.286590805963345,-0.5366971638693013,-0.5085959591957219,-0.43243582345622444,0.01006152219757496,-0.14252762773331584,-0.24467210170539067
-0.571366589416845,0.45053893453604166,-0.6054898525158656,0.008828869813803004,1.4202469066560612,-0.05820400809221561,0.646532499492943,0.3937793392143472,1.2350967255096519,-1.2973326721551854,0.0591424987385576,-1.418558211070525
